dbo,spUpLOGTRAOperacionesMaxProcesCorreo,DB_LOGAPPSERVER
dbo,spActProyectoExtImagen,DEVSIEWEB
dbo,spActValoresTributarioCliProExt,DEVSIEWEB
dbo,spACUTOPATRConsultarAcumuladoDiarioTopesAtribucion,DEVSIEWEB
dbo,spAcuUpdActualizarAcumuladoDiario,DEVSIEWEB
dbo,spADIDESDelNovedadAdicionesyDescuentos,DEVSIEWEB
dbo,spADIDESInsNovedadAdicionesyDescuentos,DEVSIEWEB
dbo,spADIDESPENDelNovedadPendiente,DEVSIEWEB
dbo,spADIDESPENInsNovedadPendiente,DEVSIEWEB
dbo,spADIDESUpdNovedadAdicionesyDescuentos,DEVSIEWEB
dbo,spADMARCInsArchivoFormulario,DEVSIEWEB
dbo,spADMARCSelArchivosFormulario,DEVSIEWEB
dbo,spADMARCSelFormularioPDF,DEVSIEWEB
dbo,spADMARCUpdEstadoArchivo,DEVSIEWEB
dbo,spADMARCUpdFormularioPDF,DEVSIEWEB
dbo,spAFISelConsultarPuntosAfiliado,DEVSIEWEB
dbo,spAGENOTCORDelAgendaNotificacion,DEVSIEWEB
dbo,spAGENOTCORIntAgendaNotificacion,DEVSIEWEB
dbo,spAGENOTCORUpdAgendaNotificacion,DEVSIEWEB
dbo,spAPLBLOInsRegistros,DEVSIEWEB
dbo,spAPLBLOPAPSelRegistros,DEVSIEWEB
dbo,spAPLBLOREDDelRegistro,DEVSIEWEB
dbo,spAPLBLOREDSelListaRed,DEVSIEWEB
dbo,spAPLBLOREDSelRegistros,DEVSIEWEB
dbo,spAPLBLOSelInformacionGeneral,DEVSIEWEB
dbo,spAPLBLOSelRegistros,DEVSIEWEB
dbo,spAPLBLOUpdRegistros,DEVSIEWEB
dbo,spAPLSOAInsAplicacionSOA,DEVSIEWEB
dbo,spAPLSOASelAplicacionesSOA,DEVSIEWEB
dbo,spAPLSOASelConfiguracionQRPorTipo,DEVSIEWEB
dbo,spAPLSOAUpdAplicacionesSOA,DEVSIEWEB
dbo,spAPRLOTCORInsAprobacion,DEVSIEWEB
dbo,spAPRLOTCORSelAprobaciones,DEVSIEWEB
dbo,spAprobarSolicitudActivacion,DEVSIEWEB
dbo,spAprobarSolicitudCambioBeneficiario,DEVSIEWEB
dbo,spAprobarSolicitudDevolucion,DEVSIEWEB
dbo,spARCFORDelArchivoFormulario,DEVSIEWEB
dbo,spARCFORInsArchivoFormulario,DEVSIEWEB
dbo,spARCFORSelArchivoFormularioXId,DEVSIEWEB
dbo,spARCFORSelArchivosDatosFormulario,DEVSIEWEB
dbo,spARCFORUpdArchivoFormulario,DEVSIEWEB
dbo,spArchAnticInsCargueArchivosAnticipos,DEVSIEWEB
dbo,spArchAnticUpdCargueArchivosAnticipos,DEVSIEWEB
dbo,spArchTransDelEliminarArchTransp,DEVSIEWEB
dbo,spArchTransDispersionUpdRegTransp,DEVSIEWEB
dbo,spArchTransInsCargueArchivosRegistros,DEVSIEWEB
dbo,spArchTransInsCargueArchivosTransportadora,DEVSIEWEB
dbo,spArchTransSelConsultarArchivosTV,DEVSIEWEB
dbo,spArchTransSelConsultarMDCOyMDCD,DEVSIEWEB
dbo,spArchTransSelConsultarRegBDTransp,DEVSIEWEB
dbo,spArchTransSelConsultarRegistrosTV,DEVSIEWEB
dbo,spArchTransUpdActualizarArchTransp,DEVSIEWEB
dbo,spArchTransUpdActualizarRegTransp,DEVSIEWEB
dbo,spARCTRACalcularValoresArchivoTV,DEVSIEWEB
dbo,spARCTRAGuardarCustodiaTransportadora,DEVSIEWEB
dbo,spARCTRASelArchivoPorNombreArchivo,DEVSIEWEB
dbo,spARCTRAUptLiberarCustodiaTransportadora,DEVSIEWEB
dbo,spASGVIRANUInsTXAnuladaDatafono,DEVSIEWEB
dbo,spASGVIRTRSelNumTrace,DEVSIEWEB
dbo,spASIPAPTRAInsAsignacionTransportadoraPAP,DEVSIEWEB
dbo,SpASIPAPTRASelAsignacionesTransportadoraPAP,DEVSIEWEB
dbo,spASIPAPTRASelConsultarTransportadoraAsignadaPAP,DEVSIEWEB
dbo,SpASIPAPTRASelHorariosAsignacionTranportadoraPAP,DEVSIEWEB
dbo,SpASIPAPTRASelPapAsignado,DEVSIEWEB
